Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,datetime,pollution_score,current_aqi_category,target_aqi_category,hour,day,month,weekday,is_weekend,hour_sin,hour_cos,month_sin,month_cos,temp_humidity_interaction,lag1_CO(GT),lag1_NMHC(GT),lag1_C6H6(GT),lag1_NOx(GT),lag1_NO2(GT),lag1_T,lag1_RH,lag1_AH
20/03/2005,00.00.00,1.9,1200.0,,6.8,847.0,273.0,636.0,151.0,1297.0,1132.0,13.6,63.4,0.9794,2005-03-20 00:00:00,0.429587617833494,Poor,Poor,0,20,3,6,1,0.0,1.0,1.0,6.123233995736766e-17,862.24,1.9,,8.5,257.0,154.0,13.5,63.8,0.9797
20/03/2005,01.00.00,1.9,1150.0,,5.9,807.0,276.0,669.0,149.0,1243.0,1042.0,13.6,63.5,0.9857,2005-03-20 01:00:00,0.39621260382526313,Poor,Moderate,1,20,3,6,1,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,863.6,1.9,,6.8,273.0,151.0,13.6,63.4,0.9794
20/03/2005,02.00.00,1.5,1086.0,,4.3,726.0,202.0,736.0,131.0,1192.0,848.0,13.4,64.8,0.988,2005-03-20 02:00:00,0.29989392746226085,Moderate,Good,2,20,3,6,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,868.3199999999999,1.9,,5.9,276.0,149.0,13.6,63.5,0.9857
20/03/2005,03.00.00,1.1,1027.0,,3.5,684.0,132.0,788.0,94.0,1149.0,666.0,13.2,64.8,0.9801,2005-03-20 03:00:00,0.19917057048828654,Good,Good,3,20,3,6,1,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,855.3599999999999,1.5,,4.3,202.0,131.0,13.4,64.8,0.988
20/03/2005,04.00.00,,993.0,,2.8,640.0,85.0,848.0,66.0,1110.0,548.0,13.0,65.3,0.9704,2005-03-20 04:00:00,0.13792259038630292,Good,Good,4,20,3,6,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,848.9,1.1,,3.5,132.0,94.0,13.2,64.8,0.9801
20/03/2005,05.00.00,0.8,985.0,,2.4,610.0,87.0,851.0,69.0,1101.0,604.0,12.6,65.9,0.9583,2005-03-20 05:00:00,0.13048546009648038,Good,Good,5,20,3,6,1,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,830.34,,,2.8,85.0,66.0,13.0,65.3,0.9704
20/03/2005,06.00.00,0.6,934.0,,1.6,552.0,70.0,966.0,57.0,1063.0,520.0,13.1,64.0,0.9591,2005-03-20 06:00:00,0.10895329708113548,Good,Good,6,20,3,6,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,838.4,0.8,,2.4,87.0,69.0,12.6,65.9,0.9583
20/03/2005,07.00.00,0.7,977.0,,2.7,631.0,113.0,859.0,78.0,1120.0,659.0,12.4,66.2,0.95,2005-03-20 07:00:00,0.15269216283226184,Good,Good,7,20,3,6,1,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,820.8800000000001,0.6,,1.6,70.0,57.0,13.1,64.0,0.9591
20/03/2005,08.00.00,0.7,970.0,,2.5,618.0,112.0,888.0,84.0,1095.0,611.0,13.3,62.4,0.946,2005-03-20 08:00:00,0.15019541124714875,Good,Satisfactory,8,20,3,6,1,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,829.9200000000001,0.7,,2.7,113.0,78.0,12.4,66.2,0.95
20/03/2005,09.00.00,1.0,1041.0,,3.9,706.0,140.0,778.0,97.0,1178.0,756.0,14.0,59.7,0.9491,2005-03-20 09:00:00,0.2206644303838424,Satisfactory,Moderate,9,20,3,6,1,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,835.8000000000001,0.7,,2.5,112.0,84.0,13.3,62.4,0.946
20/03/2005,10.00.00,1.5,1144.0,,6.2,821.0,214.0,651.0,123.0,1262.0,988.0,15.4,54.0,0.9385,2005-03-20 10:00:00,0.3422906797357745,Moderate,Poor,10,20,3,6,1,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,831.6,1.0,,3.9,140.0,97.0,14.0,59.7,0.9491
20/03/2005,11.00.00,2.4,1209.0,,8.8,933.0,334.0,581.0,166.0,1329.0,1058.0,17.0,47.5,0.9146,2005-03-20 11:00:00,0.4871605060448341,Poor,Satisfactory,11,20,3,6,1,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,807.5,1.5,,6.2,214.0,123.0,15.4,54.0,0.9385
20/03/2005,12.00.00,1.6,1083.0,,4.3,727.0,203.0,763.0,130.0,1135.0,636.0,18.6,42.6,0.904,2005-03-20 12:00:00,0.2773035977106544,Satisfactory,Satisfactory,12,20,3,6,1,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,792.3600000000001,2.4,,8.8,334.0,166.0,17.0,47.5,0.9146
20/03/2005,13.00.00,1.2,1063.0,,3.4,678.0,163.0,796.0,109.0,1107.0,522.0,21.5,35.0,0.8886,2005-03-20 13:00:00,0.21179468493764245,Satisfactory,Good,13,20,3,6,1,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,752.5,1.6,,4.3,203.0,130.0,18.6,42.6,0.904
20/03/2005,14.00.00,0.9,988.0,,2.2,600.0,110.0,912.0,82.0,1033.0,415.0,21.3,35.6,0.8924,2005-03-20 14:00:00,0.1474707161924718,Good,Good,14,20,3,6,1,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,758.2800000000001,1.2,,3.4,163.0,109.0,21.5,35.0,0.8886
20/03/2005,15.00.00,0.9,1060.0,,3.6,686.0,107.0,830.0,73.0,1110.0,445.0,23.1,32.1,0.8973,2005-03-20 15:00:00,0.1654944054377598,Good,Good,15,20,3,6,1,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,741.5100000000001,0.9,,2.2,110.0,82.0,21.3,35.6,0.8924
20/03/2005,16.00.00,1.1,1087.0,,4.1,717.0,135.0,786.0,91.0,1112.0,515.0,22.1,34.5,0.9035,2005-03-20 16:00:00,0.20027819522461796,Good,Satisfactory,16,20,3,6,1,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,762.45,0.9,,3.6,107.0,73.0,23.1,32.1,0.8973
20/03/2005,17.00.00,1.4,1153.0,,5.7,798.0,187.0,715.0,109.0,1184.0,678.0,21.5,35.7,0.905,2005-03-20 17:00:00,0.28430710517445756,Satisfactory,Moderate,17,20,3,6,1,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,767.5500000000001,1.1,,4.1,135.0,91.0,22.1,34.5,0.9035
20/03/2005,18.00.00,1.7,1167.0,,6.6,838.0,240.0,660.0,128.0,1227.0,825.0,19.3,41.6,0.923,2005-03-20 18:00:00,0.34886092514715306,Moderate,Very Poor,18,20,3,6,1,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,802.8800000000001,1.4,,5.7,187.0,109.0,21.5,35.7,0.905
20/03/2005,19.00.00,2.9,1370.0,,12.7,1072.0,398.0,535.0,155.0,1428.0,1233.0,17.3,47.8,0.9363,2005-03-20 19:00:00,0.60896717211476,Very Poor,Severe,19,20,3,6,1,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,826.9399999999999,1.7,,6.6,240.0,128.0,19.3,41.6,0.923
20/03/2005,20.00.00,4.0,1403.0,,14.8,1142.0,585.0,492.0,176.0,1518.0,1419.0,16.0,54.9,0.9934,2005-03-20 20:00:00,0.7576404696816058,Severe,Severe,20,20,3,6,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,878.4,2.9,,12.7,398.0,155.0,17.3,47.8,0.9363
20/03/2005,21.00.00,4.0,1364.0,,12.3,1061.0,590.0,534.0,179.0,1436.0,1397.0,15.6,58.0,1.0197,2005-03-20 21:00:00,0.7106517380634592,Severe,Moderate,21,20,3,6,1,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,904.8,4.0,,14.8,585.0,176.0,16.0,54.9,0.9934
20/03/2005,22.00.00,1.9,1111.0,,6.3,825.0,295.0,679.0,124.0,1238.0,975.0,14.8,61.3,1.025,2005-03-20 22:00:00,0.36965929074886633,Moderate,Moderate,22,20,3,6,1,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,907.24,4.0,,12.3,590.0,179.0,15.6,58.0,1.0197
20/03/2005,23.00.00,1.5,1091.0,,5.3,777.0,209.0,711.0,105.0,1217.0,891.0,13.8,63.4,0.9916,2005-03-20 23:00:00,0.2966107930836058,Moderate,Satisfactory,23,20,3,6,1,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,874.9200000000001,1.9,,6.3,295.0,124.0,14.8,61.3,1.025
21/03/2005,00.00.00,1.5,1107.0,,5.3,777.0,183.0,697.0,99.0,1221.0,945.0,13.1,66.1,0.9913,2005-03-21 00:00:00,0.29219867142732636,Satisfactory,Satisfactory,0,21,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,865.9099999999999,1.5,,5.3,209.0,105.0,13.8,63.4,0.9916
21/03/2005,01.00.00,1.6,1095.0,,4.7,746.0,177.0,716.0,104.0,1217.0,916.0,13.3,66.4,1.0128,2005-03-21 01:00:00,0.287230847107101,Satisfactory,Satisfactory,1,21,3,0,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,883.1200000000001,1.5,,5.3,183.0,99.0,13.1,66.1,0.9913
21/03/2005,02.00.00,1.1,1027.0,,3.3,673.0,126.0,794.0,95.0,1160.0,770.0,13.3,67.0,1.0207,2005-03-21 02:00:00,0.20916668367110974,Satisfactory,Good,2,21,3,0,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,891.1,1.6,,4.7,177.0,104.0,13.3,66.4,1.0128
21/03/2005,03.00.00,0.8,996.0,,2.7,631.0,100.0,845.0,81.0,1153.0,697.0,13.1,68.6,1.0288,2005-03-21 03:00:00,0.1649614865793977,Good,Good,3,21,3,0,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,898.6599999999999,1.1,,3.3,126.0,95.0,13.3,67.0,1.0207
21/03/2005,04.00.00,0.7,955.0,,2.0,582.0,83.0,902.0,68.0,1118.0,611.0,12.2,72.4,1.0224,2005-03-21 04:00:00,0.13152448881536824,Good,Good,4,21,3,0,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,883.28,0.8,,2.7,100.0,81.0,13.1,68.6,1.0288
21/03/2005,05.00.00,0.6,947.0,,1.6,553.0,84.0,944.0,69.0,1110.0,693.0,11.6,73.8,1.0054,2005-03-21 05:00:00,0.1431732290636288,Good,Good,5,21,3,0,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,856.0799999999999,0.7,,2.0,83.0,68.0,12.2,72.4,1.0224
21/03/2005,06.00.00,0.7,1003.0,,3.0,650.0,113.0,831.0,73.0,1158.0,750.0,12.9,67.5,0.999,2005-03-21 06:00:00,0.16756926368000685,Good,Moderate,6,21,3,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,870.75,0.6,,1.6,84.0,69.0,11.6,73.8,1.0054
21/03/2005,07.00.00,1.3,1120.0,,6.1,815.0,270.0,660.0,113.0,1291.0,1053.0,12.8,68.0,1.0023,2005-03-21 07:00:00,0.3452917027291162,Moderate,Severe,7,21,3,0,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,870.4000000000001,0.7,,3.0,113.0,73.0,12.9,67.5,0.999
21/03/2005,08.00.00,3.2,1476.0,,17.3,1219.0,487.0,459.0,141.0,1673.0,1561.0,13.5,63.9,0.9875,2005-03-21 08:00:00,0.7513979826788815,Severe,Severe,8,21,3,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,862.65,1.3,,6.1,270.0,113.0,12.8,68.0,1.0023
21/03/2005,09.00.00,6.1,1653.0,,31.0,1573.0,723.0,345.0,174.0,2147.0,1920.0,14.7,59.8,0.9928,2005-03-21 09:00:00,0.8852755194218609,Severe,Severe,9,21,3,0,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,879.06,3.2,,17.3,487.0,141.0,13.5,63.9,0.9875
21/03/2005,10.00.00,4.3,1403.0,,15.4,1161.0,614.0,487.0,178.0,1576.0,1583.0,15.9,56.6,1.0147,2005-03-21 10:00:00,0.7939593581881678,Severe,Very Poor,10,21,3,0,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,899.94,6.1,,31.0,723.0,174.0,14.7,59.8,0.9928
21/03/2005,11.00.00,2.6,1241.0,,10.9,1011.0,395.0,545.0,163.0,1428.0,1274.0,18.3,49.4,1.0264,2005-03-21 11:00:00,0.5652691529822418,Very Poor,Poor,11,21,3,0,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,904.02,4.3,,15.4,614.0,178.0,15.9,56.6,1.0147
21/03/2005,12.00.00,2.0,1176.0,,8.4,914.0,310.0,621.0,143.0,1347.0,1083.0,19.8,44.2,1.0091,2005-03-21 12:00:00,0.44817268825789625,Poor,Moderate,12,21,3,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,875.1600000000001,2.6,,10.9,395.0,163.0,18.3,49.4,1.0264
21/03/2005,13.00.00,1.8,1160.0,,7.1,862.0,259.0,636.0,127.0,1320.0,924.0,21.6,39.6,1.009,2005-03-21 13:00:00,0.3786192253095708,Moderate,Poor,13,21,3,0,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,855.3600000000001,2.0,,8.4,310.0,143.0,19.8,44.2,1.0091
21/03/2005,14.00.00,2.1,1224.0,,10.0,977.0,251.0,571.0,131.0,1424.0,1002.0,23.3,35.8,1.0086,2005-03-21 14:00:00,0.4486705195614168,Poor,Poor,14,21,3,0,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,834.14,1.8,,7.1,259.0,127.0,21.6,39.6,1.009
21/03/2005,15.00.00,2.1,1175.0,,8.2,906.0,261.0,616.0,135.0,1332.0,905.0,23.8,33.4,0.9699,2005-03-21 15:00:00,0.4086362385985189,Poor,Poor,15,21,3,0,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,794.92,2.1,,10.0,251.0,131.0,23.3,35.8,1.0086
21/03/2005,16.00.00,2.0,1235.0,,9.2,947.0,241.0,594.0,131.0,1362.0,923.0,22.8,35.3,0.9693,2005-03-21 16:00:00,0.42372825705070194,Poor,Very Poor,16,21,3,0,0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,804.8399999999999,2.1,,8.2,261.0,135.0,23.8,33.4,0.9699
21/03/2005,17.00.00,2.6,1288.0,,12.4,1064.0,317.0,539.0,153.0,1446.0,1123.0,22.8,34.9,0.9576,2005-03-21 17:00:00,0.5509107669486782,Very Poor,Severe,17,21,3,0,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,795.72,2.0,,9.2,241.0,131.0,22.8,35.3,0.9693
21/03/2005,18.00.00,4.5,1512.0,,23.3,1386.0,505.0,425.0,198.0,1831.0,1602.0,20.9,39.3,0.9615,2005-03-21 18:00:00,0.8723710550594461,Severe,Severe,18,21,3,0,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,821.3699999999999,2.6,,12.4,317.0,153.0,22.8,34.9,0.9576
21/03/2005,19.00.00,6.4,1609.0,,29.7,1544.0,669.0,367.0,232.0,1999.0,1878.0,18.6,46.4,0.9867,2005-03-21 19:00:00,0.8888888888888888,Severe,Severe,19,21,3,0,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,863.0400000000001,4.5,,23.3,505.0,198.0,20.9,39.3,0.9615
21/03/2005,20.00.00,6.0,1537.0,,25.7,1446.0,638.0,392.0,224.0,1855.0,1840.0,17.2,52.7,1.0285,2005-03-21 20:00:00,0.8841269841269841,Severe,Severe,20,21,3,0,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,906.44,6.4,,29.7,669.0,232.0,18.6,46.4,0.9867
21/03/2005,21.00.00,3.8,1315.0,,14.3,1126.0,433.0,498.0,183.0,1537.0,1474.0,15.3,61.0,1.054,2005-03-21 21:00:00,0.7129778417766109,Severe,Poor,21,21,3,0,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,933.3000000000001,6.0,,25.7,638.0,224.0,17.2,52.7,1.0285
21/03/2005,22.00.00,2.1,1155.0,,8.2,909.0,252.0,604.0,144.0,1331.0,1244.0,14.2,65.4,1.0497,2005-03-21 22:00:00,0.44501515253996465,Poor,Satisfactory,22,21,3,0,0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,928.6800000000001,3.8,,14.3,433.0,183.0,15.3,61.0,1.054
21/03/2005,23.00.00,1.2,1033.0,,4.9,759.0,154.0,735.0,117.0,1185.0,937.0,13.8,65.2,1.0275,2005-03-21 23:00:00,0.27385664879566496,Satisfactory,Satisfactory,23,21,3,0,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,899.7600000000001,2.1,,8.2,252.0,144.0,14.2,65.4,1.0497
22/03/2005,00.00.00,1.3,1078.0,,5.9,808.0,152.0,696.0,106.0,1221.0,891.0,13.3,65.6,0.9969,2005-03-22 00:00:00,0.2822416695325104,Satisfactory,Moderate,0,22,3,1,0,0.0,1.0,1.0,6.123233995736766e-17,872.48,1.2,,4.9,154.0,117.0,13.8,65.2,1.0275
22/03/2005,01.00.00,1.5,1069.0,,5.7,799.0,181.0,682.0,121.0,1211.0,1044.0,12.6,67.9,0.9886,2005-03-22 01:00:00,0.31674775182949105,Moderate,Good,1,22,3,1,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,855.5400000000001,1.3,,5.9,152.0,106.0,13.3,65.6,0.9969
22/03/2005,02.00.00,0.9,952.0,,2.9,648.0,109.0,847.0,87.0,1107.0,792.0,12.8,64.5,0.9493,2005-03-22 02:00:00,0.17570396537698138,Good,Good,2,22,3,1,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,825.6,1.5,,5.7,181.0,121.0,12.6,67.9,0.9886
22/03/2005,03.00.00,0.7,910.0,,1.8,570.0,73.0,964.0,62.0,1060.0,670.0,12.8,63.6,0.936,2005-03-22 03:00:00,0.12523342079934402,Good,Good,3,22,3,1,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,814.08,0.9,,2.9,109.0,87.0,12.8,64.5,0.9493
22/03/2005,04.00.00,0.5,878.0,,1.2,517.0,83.0,1069.0,70.0,1046.0,689.0,12.0,65.2,0.9103,2005-03-22 04:00:00,0.14435770960198915,Good,Good,4,22,3,1,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,782.4000000000001,0.7,,1.8,73.0,62.0,12.8,63.6,0.936
22/03/2005,05.00.00,0.6,899.0,,1.6,556.0,90.0,1001.0,66.0,1064.0,717.0,10.6,70.8,0.9033,2005-03-22 05:00:00,0.1394639504791506,Good,Good,5,22,3,1,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,750.4799999999999,0.5,,1.2,83.0,70.0,12.0,65.2,0.9103
22/03/2005,06.00.00,0.7,939.0,,2.5,620.0,151.0,905.0,88.0,1095.0,813.0,10.9,69.2,0.9033,2005-03-22 06:00:00,0.18133643482364736,Good,Satisfactory,6,22,3,1,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,754.2800000000001,0.6,,1.6,90.0,66.0,10.6,70.8,0.9033
22/03/2005,07.00.00,0.9,1001.0,,3.8,701.0,191.0,816.0,93.0,1130.0,891.0,10.3,70.9,0.8907,2005-03-22 07:00:00,0.23136243243083573,Satisfactory,Very Poor,7,22,3,1,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,730.2700000000001,0.7,,2.5,151.0,88.0,10.9,69.2,0.9033
22/03/2005,08.00.00,2.2,1303.0,,13.5,1102.0,403.0,536.0,116.0,1488.0,1323.0,11.8,66.3,0.9174,2005-03-22 08:00:00,0.5660935812100756,Very Poor,Severe,8,22,3,1,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,782.34,0.9,,3.8,191.0,93.0,10.3,70.9,0.8907
22/03/2005,09.00.00,4.7,1557.0,,27.8,1499.0,555.0,381.0,151.0,1945.0,1817.0,14.1,58.9,0.9447,2005-03-22 09:00:00,0.8644986449864498,Severe,Severe,9,22,3,1,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,830.49,2.2,,13.5,403.0,116.0,11.8,66.3,0.9174
22/03/2005,10.00.00,4.5,1402.0,,18.8,1263.0,551.0,446.0,169.0,1640.0,1723.0,16.5,51.6,0.9601,2005-03-22 10:00:00,0.8318035473888874,Severe,Severe,10,22,3,1,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,851.4,4.7,,27.8,555.0,151.0,14.1,58.9,0.9447
22/03/2005,11.00.00,3.1,1380.0,,15.7,1170.0,473.0,477.0,166.0,1566.0,1656.0,20.2,42.1,0.984,2005-03-22 11:00:00,0.7334879630605501,Severe,Very Poor,11,22,3,1,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,850.42,4.5,,18.8,551.0,169.0,16.5,51.6,0.9601
22/03/2005,12.00.00,2.8,1350.0,,15.6,1168.0,388.0,475.0,160.0,1564.0,1539.0,21.7,39.0,0.9979,2005-03-22 12:00:00,0.6868483886679884,Very Poor,Very Poor,12,22,3,1,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,846.3,3.1,,15.7,473.0,166.0,20.2,42.1,0.984
22/03/2005,13.00.00,2.4,1283.0,,12.3,1061.0,296.0,525.0,145.0,1434.0,1294.0,23.5,35.0,0.9977,2005-03-22 13:00:00,0.5466592444627613,Very Poor,Very Poor,13,22,3,1,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,822.5,2.8,,15.6,388.0,160.0,21.7,39.0,0.9979
22/03/2005,14.00.00,2.5,1293.0,,12.4,1064.0,283.0,522.0,131.0,1446.0,1229.0,23.5,34.2,0.9748,2005-03-22 14:00:00,0.531892744552757,Very Poor,Poor,14,22,3,1,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,803.7,2.4,,12.3,296.0,145.0,23.5,35.0,0.9977
22/03/2005,15.00.00,2.0,1197.0,,9.1,943.0,256.0,599.0,130.0,1294.0,951.0,25.5,28.3,0.9124,2005-03-22 15:00:00,0.4129803468565487,Poor,Moderate,15,22,3,1,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,721.65,2.5,,12.4,283.0,131.0,23.5,34.2,0.9748
22/03/2005,16.00.00,1.7,1142.0,,8.6,924.0,234.0,629.0,122.0,1236.0,819.0,25.5,24.7,0.7928,2005-03-22 16:00:00,0.3584126923147429,Moderate,Moderate,16,22,3,1,0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,629.85,2.0,,9.1,256.0,130.0,25.5,28.3,0.9124
22/03/2005,17.00.00,1.7,1147.0,,8.4,914.0,215.0,633.0,113.0,1233.0,801.0,22.9,29.2,0.8055,2005-03-22 17:00:00,0.3425471098804839,Moderate,Severe,17,22,3,1,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,668.68,1.7,,8.6,234.0,122.0,25.5,24.7,0.7928
22/03/2005,18.00.00,3.3,1448.0,,20.9,1322.0,454.0,447.0,156.0,1655.0,1492.0,21.3,32.9,0.8209,2005-03-22 18:00:00,0.7837563405182343,Severe,Severe,18,22,3,1,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,700.77,1.7,,8.4,215.0,113.0,22.9,29.2,0.8055
22/03/2005,19.00.00,4.5,1487.0,,21.9,1350.0,605.0,418.0,198.0,1698.0,1692.0,20.1,42.4,0.988,2005-03-22 19:00:00,0.864957264957265,Severe,Severe,19,22,3,1,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,852.24,3.3,,20.9,454.0,156.0,21.3,32.9,0.8209
22/03/2005,20.00.00,5.8,1476.0,,20.4,1308.0,529.0,428.0,175.0,1674.0,1654.0,18.6,46.6,0.9858,2005-03-22 20:00:00,0.8559224017969237,Severe,Very Poor,20,22,3,1,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,866.7600000000001,4.5,,21.9,605.0,198.0,20.1,42.4,0.988
22/03/2005,21.00.00,4.3,1282.0,,11.0,1013.0,354.0,545.0,141.0,1384.0,1287.0,17.4,50.6,0.9989,2005-03-22 21:00:00,0.5888289973592857,Very Poor,Moderate,21,22,3,1,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,880.4399999999999,5.8,,20.4,529.0,175.0,18.6,46.6,0.9858
22/03/2005,22.00.00,3.0,1147.0,,6.8,848.0,195.0,636.0,101.0,1289.0,938.0,16.4,57.2,1.0574,2005-03-22 22:00:00,0.3697318160450388,Moderate,Moderate,22,22,3,1,0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,938.0799999999999,4.3,,11.0,354.0,141.0,17.4,50.6,0.9989
22/03/2005,23.00.00,2.8,1130.0,,6.3,828.0,161.0,645.0,102.0,1283.0,973.0,16.3,59.4,1.0895,2005-03-22 23:00:00,0.3514674463386067,Moderate,Moderate,23,22,3,1,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,968.22,3.0,,6.8,195.0,101.0,16.4,57.2,1.0574
23/03/2005,00.00.00,2.7,1154.0,,6.2,822.0,187.0,656.0,119.0,1285.0,1087.0,16.0,60.2,1.0844,2005-03-23 00:00:00,0.387040553034952,Moderate,Satisfactory,0,23,3,2,0,0.0,1.0,1.0,6.123233995736766e-17,963.2,2.8,,6.3,161.0,102.0,16.3,59.4,1.0895
23/03/2005,01.00.00,2.4,1049.0,,3.5,683.0,156.0,782.0,110.0,1190.0,796.0,15.6,61.6,1.0859,2005-03-23 01:00:00,0.2822798621702379,Satisfactory,Satisfactory,1,23,3,2,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,960.96,2.7,,6.2,187.0,119.0,16.0,60.2,1.0844
23/03/2005,02.00.00,2.2,1056.0,,3.3,672.0,116.0,769.0,87.0,1184.0,830.0,15.4,62.0,1.0793,2005-03-23 02:00:00,0.2450123222816617,Satisfactory,Good,2,23,3,2,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,954.8000000000001,2.4,,3.5,156.0,110.0,15.6,61.6,1.0859
23/03/2005,03.00.00,2.0,1011.0,,2.5,622.0,83.0,827.0,66.0,1158.0,703.0,15.2,63.5,1.0881,2005-03-23 03:00:00,0.1839491532820684,Good,Good,3,23,3,2,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,965.1999999999999,2.2,,3.3,116.0,87.0,15.4,62.0,1.0793
23/03/2005,04.00.00,,993.0,,2.3,604.0,85.0,848.0,65.0,1160.0,762.0,14.5,66.4,1.0919,2005-03-23 04:00:00,0.16326289543505,Good,Good,4,23,3,2,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,962.8000000000001,2.0,,2.5,83.0,66.0,15.2,63.5,1.0881
23/03/2005,05.00.00,0.5,976.0,,1.8,568.0,78.0,891.0,63.0,1143.0,705.0,15.0,64.8,1.1007,2005-03-23 05:00:00,0.13794103863534513,Good,Good,5,23,3,2,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,972.0,,,2.3,85.0,65.0,14.5,66.4,1.0919
